#
#
#
#
#
#
#
#
# slope=0.022
# acdom(440)=0.18
340	9.025
341	8.828888889
342	8.636666667
343	8.448333333
344	8.265
345	8.085
346	7.908888889
347	7.736666667
348	7.568333333
349	7.403888889
350	7.242777778
351	7.085
352	6.931111111
353	6.78
354	6.632777778
355	6.488333333
356	6.347222222
357	6.208888889
358	6.073888889
359	5.941666667
360	5.812222222
361	5.686111111
362	5.562222222
363	5.441222222
364	5.322777778
365	5.207
366	5.093666667
367	4.982833333
368	4.874388889
369	4.768333333
370	4.664611111
371	4.563111111
372	4.463777778
373	4.366666667
374	4.271666667
375	4.178722222
376	4.087777778
377	3.998833333
378	3.911833333
379	3.826666667
380	3.743444444
381	3.661944444
382	3.582277778
383	3.504333333
384	3.428055556
385	3.3535
386	3.2805
387	3.209111111
388	3.139277778
389	3.071
390	3.004166667
391	2.938777778
392	2.874833333
393	2.812277778
394	2.751111111
395	2.691222222
396	2.632666667
397	2.575388889
398	2.519333333
399	2.4645
400	2.410888889
401	2.358444444
402	2.307111111
403	2.256944444
404	2.207833333
405	2.159777778
406	2.112777778
407	2.066777778
408	2.021833333
409	1.977833333
410	1.934777778
411	1.892666667
412	1.8515
413	1.811222222
414	1.771833333
415	1.733277778
416	1.695555556
417	1.658666667
418	1.622555556
419	1.587222222
420	1.552722222
421	1.518944444
422	1.485888889
423	1.453555556
424	1.421888889
425	1.390944444
426	1.360722222
427	1.331111111
428	1.302111111
429	1.273777778
430	1.246055556
431	1.218944444
432	1.192444444
433	1.1665
434	1.141111111
435	1.116277778
436	1.092
437	1.068222222
438	1.045
439	1.022222222
440	1
441	0.978222222
442	0.956944444
443	0.936111111
444	0.915777778
445	0.895833333
446	0.876333333
447	0.857277778
448	0.838611111
449	0.820388889
450	0.8025
451	0.785055556
452	0.768
453	0.751277778
454	0.734888889
455	0.718944444
456	0.703277778
457	0.688
458	0.673
459	0.658388889
460	0.644055556
461	0.63
462	0.616333333
463	0.602888889
464	0.589777778
465	0.576944444
466	0.564388889
467	0.552116667
468	0.5401
469	0.52835
470	0.51685
471	0.505605556
472	0.494605556
473	0.483838889
474	0.473311111
475	0.463011111
476	0.452938889
477	0.443083333
478	0.433438889
479	0.424011111
480	0.414783333
481	0.405755556
482	0.396927778
483	0.388288889
484	0.379844444
485	0.371577778
486	0.363488889
487	0.355583333
488	0.347844444
489	0.340277778
490	0.332872222
491	0.325627778
492	0.318544444
493	0.311611111
494	0.304827778
495	0.2982
496	0.291711111
497	0.285361111
498	0.27915
499	0.273077778
500	0.267133333
501	0.261322222
502	0.255638889
503	0.250072222
504	0.244633333
505	0.239311111
506	0.2341
507	0.229005556
508	0.224022222
509	0.21915
510	0.214383333
511	0.209716667
512	0.205155556
513	0.200688889
514	0.196322222
515	0.19205
516	0.187872222
517	0.183783333
518	0.179783333
519	0.175872222
520	0.172044444
521	0.1683
522	0.164638889
523	0.161055556
524	0.15755
525	0.154122222
526	0.150772222
527	0.147488889
528	0.144277778
529	0.141138889
530	0.138066667
531	0.135066667
532	0.132127778
533	0.12925
534	0.126438889
535	0.123688889
536	0.120994444
537	0.118361111
538	0.115788889
539	0.113266667
540	0.110805556
541	0.108394444
542	0.106033333
543	0.103727778
544	0.101466667
545	0.099261111
546	0.0971
547	0.094988889
548	0.092922222
549	0.0909
550	0.088922222
551	0.086988889
552	0.085094444
553	0.083244444
554	0.081433333
555	0.079661111
556	0.077927778
557	0.076227778
558	0.074572222
559	0.07295
560	0.071361111
561	0.069811111
562	0.068288889
563	0.066805556
564	0.06535
565	0.063927778
566	0.062538889
567	0.061177778
568	0.059844444
569	0.058544444
570	0.057266667
571	0.056022222
572	0.054803333
573	0.053611111
574	0.052444444
575	0.051303333
576	0.050187222
577	0.049095
578	0.048026667
579	0.046981667
580	0.045959444
581	0.044959444
582	0.043981111
583	0.043023889
584	0.042087778
585	0.041171667
586	0.040276111
587	0.039399444
588	0.038542222
589	0.037703333
590	0.036883333
591	0.036080556
592	0.035295556
593	0.034527222
594	0.033776111
595	0.033041111
596	0.032322222
597	0.031618889
598	0.030931111
599	0.030257778
600	0.029599444
601	0.028955556
602	0.028325556
603	0.027708889
604	0.027106111
605	0.026516111
606	0.025939444
607	0.025375
608	0.024822778
609	0.024282222
610	0.023753889
611	0.023237222
612	0.022731667
613	0.022237222
614	0.021753333
615	0.02128
616	0.020816667
617	0.020363889
618	0.019920556
619	0.019487222
620	0.019063333
621	0.018648333
