#
#
#
#
#
#
#
#
#
#
345	0.0250000000000000
346	0.0275450000000000
347	0.0267800000000000
348	0.0270600000000000
349	0.0278200000000000
350	0.0283400000000000
351	0.0284950000000000
352	0.0288050000000000
353	0.0291700000000000
354	0.0294800000000000
355	0.0297450000000000
356	0.0298800000000000
357	0.0303650000000000
358	0.0306350000000000
359	0.0312650000000000
360	0.0316950000000000
361	0.0321250000000000
362	0.0326200000000000
363	0.0328300000000000
364	0.0330500000000000
365	0.0335900000000000
366	0.0341850000000000
367	0.0348550000000000
368	0.0353400000000000
369	0.0363200000000000
370	0.0367300000000000
371	0.0371000000000000
372	0.0376750000000000
373	0.0382150000000000
374	0.0390550000000000
375	0.0393650000000000
376	0.0398400000000000
377	0.0403800000000000
378	0.0409700000000000
379	0.0413500000000000
380	0.0419100000000000
381	0.0423100000000000
382	0.0428200000000000
383	0.0431500000000000
384	0.0434300000000000
385	0.0437150000000000
386	0.0438050000000000
387	0.0441750000000000
388	0.0446200000000000
389	0.0450400000000000
390	0.0454850000000000
391	0.0456600000000000
392	0.0457000000000000
393	0.0458100000000000
394	0.0460850000000000
395	0.0465050000000000
396	0.0467600000000000
397	0.0469750000000000
398	0.0473550000000000
399	0.0474150000000000
400	0.0475950000000000
401	0.0478800000000000
402	0.0482700000000000
403	0.0487150000000000
404	0.0491750000000000
405	0.0497400000000000
406	0.0507700000000000
407	0.0510250000000000
408	0.0517700000000000
409	0.0523800000000000
410	0.0528450000000000
411	0.0533400000000000
412	0.0539550000000000
413	0.0542300000000000
414	0.0545850000000000
415	0.0553700000000000
416	0.0556500000000000
417	0.0561050000000000
418	0.0563100000000000
419	0.0564400000000000
420	0.0566800000000000
421	0.0568400000000000
422	0.0570200000000000
423	0.0571950000000000
424	0.0574700000000000
425	0.0578150000000000
426	0.0581600000000000
427	0.0584400000000000
428	0.0586950000000000
429	0.0590500000000000
430	0.0598950000000000
431	0.0601400000000000
432	0.0606300000000000
433	0.0613700000000000
434	0.0615450000000000
435	0.0618400000000000
436	0.0620300000000000
437	0.0622900000000000
438	0.0623200000000000
439	0.0622900000000000
440	0.0620950000000000
441	0.0618100000000000
442	0.0614850000000000
443	0.0608850000000000
444	0.0606400000000000
445	0.0599350000000000
446	0.0592300000000000
447	0.0583600000000000
448	0.0580000000000000
449	0.0570100000000000
450	0.0563050000000000
451	0.0555150000000000
452	0.0547800000000000
453	0.0543500000000000
454	0.0539450000000000
